年,月,日,时,实际直调负荷,实际联络线受电负荷,实际风电总加,实际光伏总加,实际非市场化核电总加,实际自备机组总加,实际地方电厂发电总加,实际抽蓄,实际火力发电,日前直调负荷,日前联络线受电负荷,日前风电总加,日前光伏总加,日前非市场化核电总加,日前自备机组总加,日前地方电厂发电总加,日前火力发电,现货价格,日前价格,价格差值,直调负荷差值,联络线受电负荷差值,风电总加差值,光伏总加差值,非市场化核电总加差值,自备机组总加差值,地方电厂发电总加差值,火力发电差值,价格差值预测（现货价格-日前价格）,日前价格预测
2022,3,21,0,212692.19,41596.59,7217,-20.8,9893.79,19126.32,30737.55,0,104141.74,212867.31,41272,13597.97,0,9912,18960,31400,97725.34,420.93,384.143,36.79,-175.12,324.59,-6380.97,-20.8,-18.21,166.32,-662.45,6416.4,36.79,384.14
2022,3,21,1,209060.34,41197.33,5444.21,-20.88,9895.12,19124.23,30742.59,0,102677.74,208514.3,41272,11985.26,0,9912,18960,31400,94985.04,411.5975,367.265,44.33,546.04,-74.67,-6541.05,-20.88,-16.88,164.23,-657.41,7692.7,44.33,367.27
2022,3,21,2,205446.15,41309.75,4443.06,-20.88,9892.08,19184.59,30867.69,0,99769.86,205153.93,41272,10334.61,0,9912,18960,31400,93275.32,401.555,353.3,48.26,292.22,37.75,-5891.55,-20.88,-19.92,224.59,-532.31,6494.54,48.26,353.3
2022,3,21,3,203912.68,41312.38,3831.88,-20.87,9887.9,19368.72,30944.49,0,98588.18,203414.59,41272,9087.33,0,9912,18960,31400,92783.26,390.73,348.295,42.44,498.09,40.38,-5255.45,-20.87,-24.1,408.72,-455.51,5804.92,42.44,348.3
2022,3,21,4,205125.17,41095.11,3978.45,-20.77,9894.36,19715.67,31011.95,0,99450.4,203975.19,41272,8488.34,0,9912,18960,31400,93942.85,401.52,355.677,45.84,1149.98,-176.89,-4509.89,-20.77,-17.64,755.67,-388.05,5507.55,45.84,355.68
2022,3,21,5,211351.93,41406.56,4135.01,-20.7,9892.46,19702.46,30995.95,0,105240.19,210336.67,41494,8449.2,6.6,9912,18960,31400,100114.87,426.44,395.43,31.01,1015.26,-87.44,-4314.19,-27.3,-19.54,742.46,-404.05,5125.32,31.01,395.43
2022,3,21,6,224776.3,46709.32,4430.65,596.53,9894.74,19688.2,31174.47,0,112282.39,224983.12,46562,8381.84,689.21,9912,18960,31400,109078.07,498.985,460.05,38.94,-206.82,147.32,-3951.19,-92.68,-17.26,728.2,-225.53,3204.32,38.94,460.05
2022,3,21,7,234121.12,53846.91,4239.91,3036.1,9889.99,19504.01,31075.29,0,112528.91,235601.82,53691,8099.89,3516.28,9912,18960,31400,110022.65,494.995,471.453,23.54,-1480.7,155.91,-3859.98,-480.18,-22.01,544.01,-324.71,2506.26,23.54,471.45
2022,3,21,8,246201.44,59545.73,2324.67,5993.93,9892.27,19324.95,30967.95,2201.7,115950.24,247692.69,59848,6183.65,7659.19,9912,18960,31400,113729.85,568.985,516.95,52.04,-1491.25,-302.27,-3858.98,-1665.26,-19.73,364.95,-432.05,2220.39,52.04,516.95
2022,3,21,9,246311.47,61792.96,1878.91,9264.21,9894.74,19407.37,30895.63,2194.3,110983.35,243642.17,62160,4589.31,11625.26,9912,18960,31400,104995.6,488.675,427.34,61.34,2669.3,-367.04,-2710.4,-2361.05,-17.26,447.37,-504.37,5987.75,61.34,427.34
2022,3,21,10,246307.86,58161.98,2049.5,10645.06,9894.74,19505.55,30999.48,2476.9,112574.65,239410.67,58353,3997.94,14846.43,9912,18960,31400,101941.3,520.05,408.465,111.59,6897.19,-191.02,-1948.44,-4201.37,-17.26,545.55,-400.52,10633.35,111.59,408.47
2022,3,21,11,245514.96,50281.37,2228.74,8977.14,9896.08,19503.39,30975.21,-748.9,124401.93,227993.54,49981,3912.47,17234.69,9912,18960,31400,96593.38,974.215,368.32,605.9,17521.42,300.37,-1683.73,-8257.55,-15.92,543.39,-424.79,27808.55,605.9,368.32
2022,3,21,12,233107.84,47319.89,2164.82,9481.83,9892.46,19596.96,30971.36,-6479.5,120160.02,214315.43,47444,4078.56,17699.54,9912,18960,31400,84821.33,846.47,279.78,566.69,18792.41,-124.11,-1913.74,-8217.71,-19.54,636.96,-428.64,35338.69,566.69,279.78
2022,3,21,13,238901.1,47868.13,2236.74,9692.47,9899.11,19784.64,30972.26,-6718.7,125166.45,221169.04,47666,4320.36,16383.04,9912,18960,31400,92527.64,1212.15,335.39,876.76,17732.06,202.13,-2083.62,-6690.57,-12.89,824.64,-427.74,32638.81,876.76,335.39
2022,3,21,14,240872.18,51390.65,3027.45,7453.37,9899.87,19815.74,31006.91,-5306.6,123584.79,222065.69,51464,4418.82,13444.7,9912,18960,31400,92466.17,883.1,315.34,567.76,18806.49,-73.35,-1391.37,-5991.33,-12.13,855.74,-393.09,31118.62,567.76,315.34
2022,3,21,15,245479.58,54205.46,3307.21,5299.37,9903.7,19672.72,30964.37,-3101.2,125227.95,229037.07,53792,4488.02,9920.4,9912,18960,31400,100564.65,790.07,373.642,416.43,16442.51,413.46,-1180.81,-4621.03,-8.3,712.72,-435.63,24663.3,416.43,373.64
2022,3,21,16,251686.31,59273.91,3058.29,3155.39,9902.36,19542.88,30893.44,-2301.8,128161.84,237789.65,58918,4792.08,5301.84,9912,18960,31400,108505.73,994.07,422.11,571.96,13896.66,355.91,-1733.79,-2146.45,-9.64,582.88,-506.56,19656.11,571.96,422.11
2022,3,21,17,255694.21,62516.55,2487.15,860.79,9906.36,19617.36,30955.45,-1427.9,130778.45,245961.94,62164,5520.8,1361.07,9912,18960,31400,116644.07,1259.92,499.84,760.08,9732.27,352.55,-3033.65,-500.28,-5.64,657.36,-444.55,14134.38,760.08,499.84
2022,3,21,18,259454.15,62293.71,2509.15,-21.65,9908.08,19872.81,30947.09,2391,131553.96,254274.21,62168,6660.13,48.93,9912,18960,31400,125125.15,1239.5,614,625.5,5179.94,125.71,-4150.98,-70.58,-3.92,912.81,-452.91,6428.81,625.5,614
2022,3,21,19,253971.42,62085.02,2337.93,-21.66,9900.83,19952.87,30978.39,2785,125953.04,249292.63,62168,7734.13,0,9912,18960,31400,119118.5,871.255,525.335,345.92,4678.79,-82.98,-5396.2,-21.66,-11.17,992.87,-421.61,6834.54,345.92,525.34
2022,3,21,20,249675.55,57294.91,2636.11,-21.36,9906.17,19911.08,30943.22,2782.5,126222.92,246978.26,56834,7958.24,0,9912,18960,31400,121914.02,815.06,575.9,239.16,2697.29,460.91,-5322.13,-21.36,-5.83,951.08,-456.78,4308.9,239.16,575.9
2022,3,21,21,240794.46,54056.45,2743.4,-21.47,9907.13,19952.5,30951,2935.8,120269.65,239854.51,53800,7680.91,0,9912,18960,31400,118101.6,622.35,525.78,96.57,939.95,256.45,-4937.51,-21.47,-4.87,992.5,-449,2168.05,96.57,525.78
2022,3,21,22,228403.58,48436.4,2914.88,-20.95,9901.6,19952.25,31051.59,1433.4,114734.41,228804.85,48310,7359.43,0,9912,18960,31400,112863.42,540.76,459.04,81.72,-401.27,126.4,-4444.55,-20.95,-10.4,992.25,-348.41,1870.99,81.72,459.04
2022,3,21,23,221307.35,42536.66,5260.95,-20.36,9904.84,19980.55,31106.1,1260.4,111278.21,222473.23,42042,7067.05,0,9912,18960,31400,113092.18,513.2,463.545,49.66,-1165.88,494.66,-1806.1,-20.36,-7.16,1020.55,-293.9,-1813.97,49.66,463.55
2022,3,22,0,217129.61,40775.02,7739.23,-20.56,9901.98,19904.35,31121.59,0,107708,214267.31,41272,6703.45,0,9912,18960,30800,106619.86,506.675,508.965,-2.29,2862.3,-496.98,1035.78,-20.56,-10.02,944.35,321.59,1088.14,-2.29,508.97
2022,3,22,1,212495.45,40444.4,9211.08,-21.08,9902.35,19737.56,31083,0,102138.14,209914.3,41272,7367.98,0,9912,18960,30800,101602.32,470.8025,501.25,-30.45,2581.15,-827.6,1843.1,-21.08,-9.65,777.56,283,535.82,-30.45,501.25
2022,3,22,2,209281.76,40337.14,9591.06,-21.14,9902.36,19810.09,31097.3,0,98564.95,206553.93,41272,8208.51,0,9912,18960,30800,97401.42,441.42,460.315,-18.9,2727.83,-934.86,1382.55,-21.14,-9.64,850.09,297.3,1163.53,-18.9,460.32
2022,3,22,3,206942.99,40520.92,9874.45,-21.43,9904.64,19765.46,31046.03,0,95852.92,205014.59,41272,9036.26,0,9912,18960,30800,95034.33,427.33,438.668,-11.34,1928.4,-751.08,838.19,-21.43,-7.36,805.46,246.03,818.59,-11.34,438.67
2022,3,22,4,208332.45,40972,11500.57,-21.43,9899.13,19582.89,31050.07,0,95349.22,206175.19,41272,9924.22,0,9912,18960,30800,95306.97,428.11,442.428,-14.32,2157.26,-300,1576.35,-21.43,-12.87,622.89,250.07,42.25,-14.32,442.43
2022,3,22,5,214387.7,40694.25,11762.41,-21.28,9907.51,19728.77,31131.8,0,101184.24,212920.07,41494,10353.39,12.44,9912,18960,30800,101388.24,481.3575,513.11,-31.75,1467.63,-799.75,1409.02,-33.72,-4.49,768.77,331.8,-204,-31.75,513.11
2022,3,22,6,226566.9,46763.7,9221.85,1077.74,9903.7,19799.34,31153.29,0,108647.28,224069.16,46562,10200.16,1180.24,9912,18960,30800,106454.76,587.015,613.38,-26.37,2497.74,201.7,-978.31,-102.5,-8.3,839.34,353.29,2192.52,-26.37,613.38
2022,3,22,7,230938.54,53471.18,6433.21,5917.91,9905.79,19759.26,31110.56,0,104340.63,229944.09,53677,9630.32,5981.66,9912,18960,30800,100983.11,525.49,574.34,-48.85,994.45,-205.82,-3197.11,-63.75,-6.21,799.26,310.56,3357.52,-48.85,574.34
2022,3,22,8,233277,59366.38,4092.63,12618.86,9899.32,19902.91,30847.64,-28,96577.26,231874.26,59850,7438.41,12709.06,9912,18960,30800,92204.79,465.0225,496.05,-31.03,1402.74,-483.62,-3345.78,-90.2,-12.68,942.91,47.64,4372.47,-31.03,496.05
2022,3,22,9,221387.35,62030.13,4253.2,19416.15,9904.66,19992.89,30518.31,-532.4,75804.41,220869.29,62160,6234.66,18492.03,9912,18960,30800,74310.6,245.3425,393.185,-147.84,518.06,-129.87,-1981.46,924.12,-7.34,1032.89,-281.69,1493.81,-147.84,393.19
2022,3,22,10,211089.37,58282.77,3002.95,24054.99,9905.22,19786.58,30509.75,0,65547.11,214261.99,58353,5813.32,22163.04,9912,18960,30800,68260.63,72.5625,350.725,-278.16,-3172.62,-70.23,-2810.37,1891.95,-6.78,826.58,-290.25,-2713.52,-278.16,350.73
2022,3,22,11,197798.43,49227.92,2029.67,26608.3,9903.88,19577.96,30718.7,-1926.7,61658.7,204042.31,49985,5133.63,23805.84,9912,18960,30800,65445.84,72.8325,339.922,-267.09,-6243.88,-757.08,-3103.96,2802.46,-8.12,617.96,-81.3,-3787.14,-267.09,339.92
2022,3,22,12,182424.28,46628.6,2015.48,28113.72,9907.12,19458.93,30839.14,-8542.5,54003.79,192507.47,47452,4527.38,23345.02,9912,18960,30800,57511.07,-80,261.9,-341.9,-10083.19,-823.4,-2511.9,4768.7,-4.88,498.93,39.14,-3507.28,-341.9,261.9
2022,3,22,13,191206.06,46946.96,2165.2,24867.61,9907.12,19293.75,30798.45,-3091.2,60318.17,201564.15,47674,4405.34,20660.97,9912,18960,30800,69151.84,-48.09,331.833,-379.92,-10358.09,-727.04,-2240.14,4206.64,-4.88,333.75,-1.55,-8833.67,-379.92,331.83
2022,3,22,14,203121.43,50962.17,2793.43,18019.68,9908.07,19002.72,30616.54,1193.1,70625.72,211617.75,51472,4959.86,16007.04,9912,18960,30800,79506.85,83.5225,367.32,-283.8,-8496.32,-509.83,-2166.43,2012.64,-3.93,42.72,-183.46,-8881.13,-283.8,367.32
2022,3,22,15,220161.07,53872.12,3812.11,10388.75,9908.46,18759.87,30431.98,249.8,92737.98,223120.47,53800,6344.44,10665.63,9912,18960,30800,92638.4,383.145,406.425,-23.28,-2959.4,72.12,-2532.33,-276.88,-3.54,-200.13,-368.02,99.58,-23.28,406.43
2022,3,22,16,235807.58,58658.55,5787.38,4883.67,9906.16,18650.46,30536.04,0,107385.32,236820.71,58920,8482.44,5284.89,9912,18960,30800,104461.38,509.42,455.67,53.75,-1013.13,-261.45,-2695.06,-401.22,-5.84,-309.54,-263.96,2923.94,53.75,455.67
2022,3,22,17,246285.04,63167.94,8119.72,979.54,9911.31,18776.9,30599.54,830.1,113899.99,247923.73,62164,11453.53,1258.36,9912,18960,30800,113375.84,584.55,508.485,76.07,-1638.69,1003.94,-3333.81,-278.82,-0.69,-183.1,-200.46,524.15,76.07,508.49
2022,3,22,18,251746.58,66508.27,11332.07,-23.05,9920.43,19008.34,30720.5,2681.7,111598.32,253579.55,62168,16035.71,47.85,9912,18960,30800,115655.99,504.875,499.4,5.48,-1832.97,4340.27,-4703.64,-70.9,8.43,48.34,-79.5,-4057.67,5.48,499.4
2022,3,22,19,246825.83,62208.22,15534.39,-21.24,9922.52,19217.23,30544.35,3622.7,105797.66,247748.65,62168,22152.57,0.07,9912,18960,30800,103756.01,428.495,434.71,-6.22,-922.82,40.22,-6618.18,-21.31,10.52,257.23,-255.65,2041.65,-6.22,434.71
2022,3,22,20,243581.76,57223.24,19950.64,-21.16,9919.29,19226.44,30620.88,5213.8,101448.63,243016.06,56838,27020.75,0,9912,18960,30800,99485.31,415.995,410.49,5.51,565.7,385.24,-7070.11,-21.16,7.29,266.44,-179.12,1963.32,5.51,410.49
2022,3,22,21,235200.2,54138.23,22461.84,-21.07,9920.62,19007.01,30422.47,5737.9,93533.2,234782.49,53808,30375.91,0,9912,18960,30800,90926.58,357.03,356.617,0.41,417.71,330.23,-7914.07,-21.07,8.62,47.01,-377.53,2606.62,0.41,356.62
2022,3,22,22,223730.89,48529.31,23870.49,-20.99,9922.14,18917.3,30204.55,5423.9,86884.19,225748.55,47682,32582.15,0,9912,18960,30800,85812.4,278.55,302.125,-23.58,-2017.66,847.31,-8711.66,-20.99,10.14,-42.7,-595.45,1071.79,-23.58,302.13
2022,3,22,23,217242.53,41281.32,23775.99,-20.31,9917.96,19041.1,30140.23,0,93106.24,219388.56,41604,33759.9,0,9912,18960,30800,84352.66,369.4625,299.43,70.03,-2146.03,-322.68,-9983.91,-20.31,5.96,81.1,-659.77,8753.58,70.03,299.43
2022,3,23,0,213339.54,41102.42,21911.48,-20.44,9919.29,19069.86,30263.15,0,91093.78,215145.98,40520,34291.41,0,9892,20160,31000,79282.57,467.45,409.47,57.98,-1806.44,582.42,-12379.93,-20.44,27.29,-1090.14,-736.85,11811.21,57.98,409.47
2022,3,23,1,209288.62,40641.21,21862.13,-20.49,9922.34,19017.41,30213.11,0,87652.91,210731.38,40520,34562.06,0,9892,20160,31000,74597.32,470.705,409.5,61.21,-1442.76,121.21,-12699.93,-20.49,30.34,-1142.59,-786.89,13055.59,61.21,409.5
2022,3,23,2,206233.96,40817.21,20615.94,-20.48,9925.95,18957.07,30324.13,0,85614.14,207388.96,40520,34857.71,0,9892,20160,31000,70959.25,446.2,390.625,55.58,-1155,297.21,-14241.77,-20.48,33.95,-1202.93,-675.87,14654.89,55.58,390.63
2022,3,23,3,203349.18,40381.42,20094.61,-20.1,9926.7,18987.29,30329.83,0,83649.43,206089.04,40520,35135.98,0,9892,20160,31000,69381.06,476.99,382.908,94.08,-2739.86,-138.58,-15041.37,-20.1,34.7,-1172.71,-670.17,14268.37,94.08,382.91
2022,3,23,4,204510.49,40215.51,22347.52,-20.64,9926.9,18968.74,30378.55,0,82693.91,207402.92,40520,35567.42,0,9892,20160,31000,70263.5,454.335,400.5,53.84,-2892.43,-304.49,-13219.9,-20.64,34.9,-1191.26,-621.45,12430.41,53.84,400.5
2022,3,23,5,211073.14,40311.53,24259.52,-20.73,9923.85,19199.33,30215.98,0,87183.66,213918.23,40610,36221.08,12.43,9892,20160,31000,76022.72,497.62,442.9,54.72,-2845.09,-298.47,-11961.56,-33.16,31.85,-960.67,-784.02,11160.94,54.72,442.9
2022,3,23,6,223492.44,46817.91,29094.32,1005.51,9925.38,19167.39,30318.46,0,87163.47,225562.46,46562,36887.18,1239.75,9892,20160,31000,79821.53,557.6675,499.26,58.41,-2070.02,255.91,-7792.86,-234.24,33.38,-992.61,-681.54,7341.94,58.41,499.26
2022,3,23,7,227855.51,53814.39,29815.39,6069.65,9921.38,19111.6,30206.91,648.2,78267.99,230162.74,53691,36221.6,6597.02,9892,20160,31000,72601.12,438.75,433,5.75,-2307.23,123.39,-6406.21,-527.37,29.38,-1048.4,-793.09,5666.87,5.75,433
2022,3,23,8,227907.09,59641.28,29604.99,12609.41,9927.67,18647.5,30109.68,4216.7,63149.86,230161.78,59848,34535.13,14159.15,9892,20160,31000,60567.5,248.885,309.925,-61.04,-2254.69,-206.72,-4930.14,-1549.74,35.67,-1512.5,-890.32,2582.36,-61.04,309.93
2022,3,23,9,214774.02,62073.75,32617.03,18511.41,9925.18,18073.97,30107.6,-1520,44985.08,219072.04,62160,33688.24,20675.95,9892,20160,31000,41495.85,-80,-3.78,-76.22,-4298.02,-86.25,-1071.21,-2164.54,33.18,-2086.03,-892.4,3489.23,-76.22,-3.78
2022,3,23,10,202472.83,58236.13,29608.79,20790.8,9923.47,17943.06,30162.66,-6911,42718.92,211904.91,58353,33418.59,24584.77,9892,20160,31000,34496.55,-80,-80,0,-9432.08,-116.87,-3809.8,-3793.97,31.47,-2216.94,-837.34,8222.37,0,-80
2022,3,23,11,188250.79,49464.93,27710.34,20602.26,9923.66,17915.74,30117.03,-8267.7,40784.53,201818.9,49097,32872.25,26202.51,9892,20160,31000,32595.14,-80,-80,0,-13568.11,367.93,-5161.91,-5600.25,31.66,-2244.26,-882.97,8189.39,0,-80
2022,3,23,12,173633.26,46748.26,22985.03,15827.21,9927.86,17851.57,30204.93,-8983.8,39072.2,190688.83,46692,32303.85,26015.53,9892,20160,31000,24625.45,-80,-80,0,-17055.57,56.26,-9318.82,-10188.32,35.86,-2308.43,-795.07,14446.75,0,-80
2022,3,23,13,181897.1,47250.06,27607.94,16975.68,9923.09,17881.77,30198.53,-8082.8,40142.83,197007.55,46782,32732.56,23581.33,9892,20160,31000,32859.66,-80,-80,0,-15110.45,468.06,-5124.62,-6605.65,31.09,-2278.23,-801.47,7283.17,0,-80
2022,3,23,14,187593.88,51163.75,26912.71,15034.39,9921.19,17960.14,30207.99,-5610,42003.71,206437.04,51464,35237.61,19077.93,9892,20160,31000,39605.5,-80,-80,0,-18843.16,-300.25,-8324.9,-4043.54,29.19,-2199.86,-792.01,2398.21,0,-80
2022,3,23,15,199848.81,53827.89,31205.08,13273.32,9923.09,18040.87,30084.05,-1135.9,44630.41,216775.95,53792,39065.43,13552.78,9892,20160,31000,49313.74,-46.16,71.585,-117.75,-16927.14,35.89,-7860.35,-279.46,31.09,-2119.13,-915.95,-4683.33,-117.75,71.59
2022,3,23,16,218114.34,58858.81,37416.74,9457.2,9926.71,18227.26,30039.94,145.4,54042.28,231664.72,58918,41994.93,7263.83,9892,20160,31000,62435.96,129.6825,310.62,-180.94,-13550.38,-59.19,-4578.19,2193.37,34.71,-1932.74,-960.06,-8393.68,-180.94,310.62
2022,3,23,17,232921.16,62336.54,38705.04,2385.89,9926.33,18645.09,30071.92,1564.4,69285.95,245138.39,62164,43981.56,1842.51,9892,20160,31000,76098.32,350.6875,449.603,-98.92,-12217.23,172.54,-5276.52,543.38,34.33,-1514.91,-928.08,-6812.37,-98.92,449.6
2022,3,23,18,243500.61,62373.22,38334.52,2.15,9925.56,18767.68,30167.15,3359.5,80570.83,251703.29,62168,45509.26,53.11,9892,20160,31000,82920.92,434.795,539.633,-104.84,-8202.68,205.22,-7174.74,-50.96,33.56,-1392.32,-832.85,-2350.09,-104.84,539.63
2022,3,23,19,239358.33,62288.68,38026.67,-21.67,9923.09,18786.39,30158.53,4151.9,76044.74,246315.89,62168,46653.02,0.04,9892,20160,31000,76442.83,400.155,476.335,-76.18,-6957.56,120.68,-8626.35,-21.71,31.09,-1373.61,-841.47,-398.09,-76.18,476.34
